Optical Power Monitor,,,,,,,
6.5.5217.15,,,,,,,
Delimiter Used: , ',',,,,,
,,,,,,,
Start of Measurement , 9/29/2025 16:00:38,,,,,,
Sample Interval , 10 s,,,,,,
, PM100D 250207512, PM100D 14101752,,,,,
Type, PM100D, PM100D,,,,,
Serialnumber, P0037408, P0009211,,,,,
Sensor, S121C, S121C,,,,,
SensorSerialnumber,250207512,14101752,,,,,
Wavelength / Responsivity, 852 nm, 852 nm,,,,,
,,,,,,,
,,,PM100D 250207512, PM100D 250207512, PM100D 14101752, PM100D 14101752, 
Samples ,Date,Time,7512Power (W),7512Temperature (°C),1752Power (W),1752Temperature (°C),
3138, 9/30/2025, 00:44:28.572,0.017468,21.176,0.034325,20.879,
3139, 9/30/2025, 00:44:38.576,0.017466,21.167,0.034327,20.877,
3140, 9/30/2025, 00:44:48.587,0.017468,21.176,0.034323,20.873,
3141, 9/30/2025, 00:44:58.609,0.017464,21.167,0.034325,20.866,
3142, 9/30/2025, 00:45:08.609,0.017464,21.175,0.034323,20.866,
3143, 9/30/2025, 00:45:18.609,0.017464,21.166,0.034324,20.871,
3144, 9/30/2025, 00:45:28.617,0.017461,21.167,0.034322,20.877,
3145, 9/30/2025, 00:45:38.618,0.017455,21.157,0.034325,20.878,
3146, 9/30/2025, 00:45:48.630,0.017455,21.169,0.034324,20.878,
3147, 9/30/2025, 00:45:58.649,0.017459,21.154,0.034318,20.88,
3148, 9/30/2025, 00:46:08.654,0.017459,21.158,0.034319,20.88,
3149, 9/30/2025, 00:46:18.678,0.017456,21.149,0.034322,20.881,
3150, 9/30/2025, 00:46:28.682,0.017456,21.155,0.034314,20.884,
3151, 9/30/2025, 00:46:38.691,0.017459,21.159,0.034321,20.887,
3152, 9/30/2025, 00:46:48.706,0.017458,21.15,0.034318,20.887,
3153, 9/30/2025, 00:46:58.732,0.017459,21.17,0.034319,20.897,
3154, 9/30/2025, 00:47:08.749,0.017456,21.165,0.034317,20.9,
3155, 9/30/2025, 00:47:18.770,0.017459,21.153,0.034317,20.904,
3156, 9/30/2025, 00:47:28.780,0.017463,21.162,0.034317,20.908,
3157, 9/30/2025, 00:47:38.788,0.017464,21.169,0.034322,20.9,
3158, 9/30/2025, 00:47:48.795,0.017462,21.162,0.034315,20.894,
3159, 9/30/2025, 00:47:58.816,0.017462,21.173,0.034322,20.886,
3160, 9/30/2025, 00:48:08.836,0.017464,21.17,0.034314,20.885,
3161, 9/30/2025, 00:48:18.862,0.017464,21.171,0.03432,20.881,
3162, 9/30/2025, 00:48:28.865,0.017463,21.169,0.03432,20.882,
3163, 9/30/2025, 00:48:38.879,0.017462,21.172,0.034319,20.881,
3164, 9/30/2025, 00:48:48.902,0.01746,21.174,0.034321,20.88,
3165, 9/30/2025, 00:48:58.906,0.017467,21.17,0.034326,20.878,
3166, 9/30/2025, 00:49:08.931,0.017462,21.168,0.03432,20.873,
3167, 9/30/2025, 00:49:18.938,0.01746,21.167,0.034328,20.863,
3168, 9/30/2025, 00:49:28.940,0.017458,21.165,0.034322,20.864,
3169, 9/30/2025, 00:49:38.945,0.017455,21.171,0.034319,20.865,
3170, 9/30/2025, 00:49:48.953,0.017463,21.172,0.034321,20.871,
3171, 9/30/2025, 00:49:58.954,0.017458,21.161,0.034322,20.875,
3172, 9/30/2025, 00:50:08.983,0.017455,21.165,0.034319,20.878,
3173, 9/30/2025, 00:50:18.999,0.017453,21.165,0.034322,20.88,
3174, 9/30/2025, 00:50:29.021,0.017455,21.159,0.03432,20.881,
3175, 9/30/2025, 00:50:39.022,0.017453,21.168,0.034319,20.88,
3176, 9/30/2025, 00:50:49.023,0.017456,21.161,0.034315,20.882,
3177, 9/30/2025, 00:50:59.042,0.017456,21.161,0.034317,20.882,
3178, 9/30/2025, 00:51:09.047,0.017456,21.156,0.03432,20.884,
3179, 9/30/2025, 00:51:19.072,0.017456,21.166,0.034314,20.89,
3180, 9/30/2025, 00:51:29.092,0.017457,21.165,0.034316,20.891,
3181, 9/30/2025, 00:51:39.119,0.017456,21.169,0.034314,20.898,
3182, 9/30/2025, 00:51:49.145,0.017456,21.173,0.03432,20.902,
3183, 9/30/2025, 00:51:59.150,0.017462,21.173,0.034315,20.904,
3184, 9/30/2025, 00:52:09.164,0.017461,21.161,0.034315,20.895,
3185, 9/30/2025, 00:52:19.168,0.017461,21.167,0.034317,20.89,
3186, 9/30/2025, 00:52:29.190,0.017462,21.172,0.034314,20.887,
3187, 9/30/2025, 00:52:39.215,0.017461,21.176,0.034316,20.885,
3188, 9/30/2025, 00:52:49.237,0.017461,21.182,0.034324,20.882,
3189, 9/30/2025, 00:52:59.246,0.017462,21.173,0.034319,20.882,
3190, 9/30/2025, 00:53:09.275,0.017463,21.17,0.03432,20.879,
3191, 9/30/2025, 00:53:19.276,0.017465,21.182,0.034317,20.877,
3192, 9/30/2025, 00:53:29.292,0.017469,21.173,0.034325,20.873,
3193, 9/30/2025, 00:53:39.319,0.017463,21.17,0.034325,20.863,
3194, 9/30/2025, 00:53:49.330,0.017463,21.175,0.03432,20.851,
3195, 9/30/2025, 00:53:59.331,0.017458,21.165,0.034319,20.856,
3196, 9/30/2025, 00:54:09.349,0.017462,21.165,0.034321,20.859,
3197, 9/30/2025, 00:54:19.368,0.017458,21.173,0.034322,20.857,
3198, 9/30/2025, 00:54:29.381,0.017454,21.161,0.034318,20.866,
3199, 9/30/2025, 00:54:39.381,0.017453,21.162,0.03432,20.871,
3200, 9/30/2025, 00:54:49.394,0.017455,21.158,0.03432,20.877,
3201, 9/30/2025, 00:54:59.417,0.017457,21.16,0.034318,20.877,
3202, 9/30/2025, 00:55:09.431,0.017458,21.17,0.034316,20.878,
3203, 9/30/2025, 00:55:19.454,0.017454,21.157,0.034312,20.879,
3204, 9/30/2025, 00:55:29.480,0.017457,21.156,0.034319,20.879,
3205, 9/30/2025, 00:55:39.487,0.017453,21.16,0.034316,20.881,
3206, 9/30/2025, 00:55:49.490,0.017456,21.147,0.034319,20.882,
3207, 9/30/2025, 00:55:59.506,0.017455,21.154,0.034317,20.882,
3208, 9/30/2025, 00:56:09.525,0.017453,21.153,0.034318,20.886,
3209, 9/30/2025, 00:56:19.555,0.017456,21.156,0.034316,20.888,
3210, 9/30/2025, 00:56:29.569,0.017463,21.16,0.034317,20.892,
3211, 9/30/2025, 00:56:39.582,0.017463,21.167,0.034319,20.886,
3212, 9/30/2025, 00:56:49.608,0.017462,21.163,0.034314,20.883,
3213, 9/30/2025, 00:56:59.636,0.017463,21.164,0.03432,20.882,
3214, 9/30/2025, 00:57:09.651,0.017462,21.162,0.034321,20.883,
3215, 9/30/2025, 00:57:19.682,0.017463,21.163,0.034319,20.879,
3216, 9/30/2025, 00:57:29.698,0.017463,21.153,0.03432,20.879,
3217, 9/30/2025, 00:57:39.718,0.017464,21.166,0.034318,20.879,
3218, 9/30/2025, 00:57:49.731,0.017464,21.164,0.034317,20.878,
3219, 9/30/2025, 00:57:59.735,0.017466,21.153,0.03432,20.876,
3220, 9/30/2025, 00:58:09.762,0.01747,21.167,0.034321,20.869,
3221, 9/30/2025, 00:58:19.779,0.017462,21.15,0.034318,20.863,
3222, 9/30/2025, 00:58:29.800,0.017458,21.153,0.034317,20.857,
3223, 9/30/2025, 00:58:39.816,0.017458,21.158,0.034317,20.861,
3224, 9/30/2025, 00:58:49.827,0.017454,21.159,0.034322,20.863,
3225, 9/30/2025, 00:58:59.843,0.017455,21.151,0.034313,20.87,
3226, 9/30/2025, 00:59:09.867,0.017454,21.151,0.034317,20.874,
3227, 9/30/2025, 00:59:19.895,0.017455,21.145,0.034319,20.876,
3228, 9/30/2025, 00:59:29.901,0.017454,21.145,0.034319,20.878,
3229, 9/30/2025, 00:59:39.927,0.01745,21.14,0.034314,20.88,
3230, 9/30/2025, 00:59:49.955,0.017453,21.136,0.034311,20.879,
3231, 9/30/2025, 00:59:59.976,0.017453,21.139,0.034311,20.88,
3232, 9/30/2025, 01:00:09.993,0.017453,21.145,0.034314,20.883,
3233, 9/30/2025, 01:00:19.994,0.017449,21.136,0.034316,20.886,
3234, 9/30/2025, 01:00:30.010,0.017451,21.138,0.034314,20.885,
3235, 9/30/2025, 01:00:40.024,0.017453,21.139,0.034311,20.886,
3236, 9/30/2025, 01:00:50.025,0.017456,21.139,0.034313,20.89,
3237, 9/30/2025, 01:01:00.047,0.017455,21.147,0.034317,20.893,
3238, 9/30/2025, 01:01:10.056,0.017453,21.155,0.034313,20.889,
3239, 9/30/2025, 01:01:20.066,0.017452,21.152,0.034317,20.884,
3240, 9/30/2025, 01:01:30.087,0.017459,21.142,0.034317,20.883,
3241, 9/30/2025, 01:01:40.098,0.017456,21.15,0.034317,20.88,
3242, 9/30/2025, 01:01:50.109,0.017461,21.155,0.034317,20.879,
3243, 9/30/2025, 01:02:00.114,0.017461,21.152,0.034316,20.879,
3244, 9/30/2025, 01:02:10.115,0.017459,21.15,0.034316,20.878,
3245, 9/30/2025, 01:02:20.140,0.017459,21.151,0.034316,20.876,
3246, 9/30/2025, 01:02:30.160,0.017457,21.148,0.034318,20.866,
3247, 9/30/2025, 01:02:40.163,0.017459,21.166,0.034318,20.863,
3248, 9/30/2025, 01:02:50.189,0.017456,21.153,0.034317,20.858,
3249, 9/30/2025, 01:03:00.207,0.017458,21.15,0.034319,20.852,
3250, 9/30/2025, 01:03:10.227,0.017456,21.142,0.034318,20.856,
3251, 9/30/2025, 01:03:20.237,0.017455,21.139,0.034318,20.86,
3252, 9/30/2025, 01:03:30.254,0.017454,21.138,0.034317,20.865,
3253, 9/30/2025, 01:03:40.262,0.017449,21.143,0.034315,20.868,
3254, 9/30/2025, 01:03:50.264,0.017455,21.149,0.034315,20.877,
3255, 9/30/2025, 01:04:00.282,0.01745,21.136,0.034321,20.879,
3256, 9/30/2025, 01:04:10.283,0.017452,21.142,0.034313,20.878,
3257, 9/30/2025, 01:04:20.285,0.017453,21.139,0.034317,20.879,
3258, 9/30/2025, 01:04:30.298,0.017454,21.141,0.034316,20.88,
3259, 9/30/2025, 01:04:40.314,0.017447,21.141,0.034317,20.882,
3260, 9/30/2025, 01:04:50.315,0.017453,21.134,0.034312,20.881,
3261, 9/30/2025, 01:05:00.342,0.017453,21.138,0.034312,20.885,
3262, 9/30/2025, 01:05:10.370,0.017451,21.14,0.034312,20.891,
3263, 9/30/2025, 01:05:20.378,0.017458,21.132,0.034314,20.894,
3264, 9/30/2025, 01:05:30.398,0.017456,21.135,0.034316,20.891,
3265, 9/30/2025, 01:05:40.412,0.01746,21.146,0.034319,20.89,
3266, 9/30/2025, 01:05:50.428,0.017461,21.144,0.034315,20.886,
3267, 9/30/2025, 01:06:00.458,0.01746,21.143,0.034319,20.882,
3268, 9/30/2025, 01:06:10.486,0.017459,21.141,0.034319,20.881,
3269, 9/30/2025, 01:06:20.497,0.017461,21.151,0.034319,20.879,
3270, 9/30/2025, 01:06:30.514,0.017463,21.144,0.03432,20.879,
3271, 9/30/2025, 01:06:40.536,0.017457,21.141,0.034324,20.876,
3272, 9/30/2025, 01:06:50.539,0.017458,21.15,0.034319,20.874,
3273, 9/30/2025, 01:07:00.570,0.017462,21.148,0.034325,20.867,
3274, 9/30/2025, 01:07:10.573,0.017457,21.15,0.03432,20.859,
3275, 9/30/2025, 01:07:20.578,0.017459,21.145,0.034326,20.851,
3276, 9/30/2025, 01:07:30.593,0.017458,21.143,0.034325,20.844,
3277, 9/30/2025, 01:07:40.623,0.017458,21.145,0.034324,20.851,
3278, 9/30/2025, 01:07:50.649,0.017455,21.143,0.034325,20.858,
3279, 9/30/2025, 01:08:00.671,0.017457,21.143,0.034321,20.867,
3280, 9/30/2025, 01:08:10.689,0.017455,21.143,0.034318,20.865,
3281, 9/30/2025, 01:08:20.693,0.017454,21.132,0.034323,20.872,
3282, 9/30/2025, 01:08:30.694,0.017452,21.138,0.034322,20.875,
3283, 9/30/2025, 01:08:40.710,0.017453,21.14,0.034314,20.878,
3284, 9/30/2025, 01:08:50.730,0.017452,21.131,0.03432,20.88,
3285, 9/30/2025, 01:09:00.745,0.017451,21.143,0.034314,20.879,
3286, 9/30/2025, 01:09:10.759,0.017452,21.137,0.034318,20.88,
3287, 9/30/2025, 01:09:20.759,0.017451,21.143,0.034317,20.886,
3288, 9/30/2025, 01:09:30.760,0.017453,21.133,0.034314,20.887,
3289, 9/30/2025, 01:09:40.792,0.017455,21.136,0.034318,20.883,
3290, 9/30/2025, 01:09:50.818,0.017457,21.138,0.03432,20.885,
3291, 9/30/2025, 01:10:00.829,0.017458,21.143,0.034323,20.889,
3292, 9/30/2025, 01:10:10.845,0.01746,21.143,0.034318,20.881,
3293, 9/30/2025, 01:10:20.847,0.017459,21.144,0.034314,20.88,
3294, 9/30/2025, 01:10:30.862,0.01746,21.138,0.034317,20.879,
3295, 9/30/2025, 01:10:40.882,0.01746,21.142,0.03432,20.879,
3296, 9/30/2025, 01:10:50.882,0.017456,21.148,0.034324,20.879,
3297, 9/30/2025, 01:11:00.887,0.017459,21.143,0.034317,20.878,
3298, 9/30/2025, 01:11:10.914,0.017459,21.137,0.034321,20.876,
3299, 9/30/2025, 01:11:20.931,0.017465,21.138,0.034325,20.862,
3300, 9/30/2025, 01:11:30.954,0.017459,21.145,0.034324,20.848,
3301, 9/30/2025, 01:11:40.970,0.017452,21.15,0.034319,20.835,
3302, 9/30/2025, 01:11:50.973,0.017457,21.134,0.034324,20.83,
3303, 9/30/2025, 01:12:00.984,0.017456,21.138,0.034325,20.835,
3304, 9/30/2025, 01:12:11.013,0.017453,21.139,0.034321,20.845,
3305, 9/30/2025, 01:12:21.034,0.017455,21.132,0.034319,20.849,
3306, 9/30/2025, 01:12:31.040,0.017453,21.135,0.034321,20.851,
3307, 9/30/2025, 01:12:41.057,0.017453,21.133,0.034314,20.862,
3308, 9/30/2025, 01:12:51.060,0.017451,21.138,0.034314,20.867,
3309, 9/30/2025, 01:13:01.069,0.017453,21.142,0.034316,20.872,
3310, 9/30/2025, 01:13:11.100,0.017453,21.139,0.034316,20.877,
3311, 9/30/2025, 01:13:21.115,0.017449,21.136,0.034315,20.877,
3312, 9/30/2025, 01:13:31.120,0.017449,21.135,0.03431,20.88,
3313, 9/30/2025, 01:13:41.147,0.017451,21.131,0.034315,20.879,
3314, 9/30/2025, 01:13:51.175,0.017454,21.129,0.034315,20.88,
3315, 9/30/2025, 01:14:01.192,0.017449,21.134,0.034309,20.883,
3316, 9/30/2025, 01:14:11.209,0.017451,21.132,0.034317,20.88,
3317, 9/30/2025, 01:14:21.212,0.017455,21.128,0.034315,20.883,
3318, 9/30/2025, 01:14:31.214,0.017456,21.128,0.034315,20.881,
3319, 9/30/2025, 01:14:41.246,0.017461,21.133,0.034309,20.88,
3320, 9/30/2025, 01:14:51.268,0.017459,21.133,0.034317,20.881,
3321, 9/30/2025, 01:15:01.294,0.017464,21.135,0.034315,20.88,
3322, 9/30/2025, 01:15:11.316,0.017464,21.133,0.034321,20.879,
3323, 9/30/2025, 01:15:21.344,0.017461,21.132,0.034319,20.879,
3324, 9/30/2025, 01:15:31.348,0.017457,21.134,0.03432,20.878,
3325, 9/30/2025, 01:15:41.356,0.017462,21.139,0.034317,20.876,
3326, 9/30/2025, 01:15:51.363,0.017459,21.135,0.034321,20.864,
3327, 9/30/2025, 01:16:01.392,0.017464,21.129,0.034319,20.852,
3328, 9/30/2025, 01:16:11.403,0.017457,21.132,0.034325,20.844,
3329, 9/30/2025, 01:16:21.433,0.017458,21.129,0.034321,20.838,
3330, 9/30/2025, 01:16:31.440,0.017452,21.133,0.034318,20.84,
3331, 9/30/2025, 01:16:41.450,0.017455,21.13,0.034319,20.84,
3332, 9/30/2025, 01:16:51.463,0.017458,21.128,0.03432,20.852,
3333, 9/30/2025, 01:17:01.478,0.017455,21.125,0.034323,20.855,
3334, 9/30/2025, 01:17:11.505,0.017451,21.119,0.034323,20.862,
3335, 9/30/2025, 01:17:21.507,0.017449,21.118,0.03432,20.867,
3336, 9/30/2025, 01:17:31.517,0.017451,21.125,0.034317,20.869,
3337, 9/30/2025, 01:17:41.536,0.01745,21.122,0.034321,20.876,
3338, 9/30/2025, 01:17:51.546,0.017451,21.121,0.034318,20.879,
3339, 9/30/2025, 01:18:01.563,0.017451,21.116,0.034313,20.879,
3340, 9/30/2025, 01:18:11.583,0.017453,21.119,0.034314,20.881,
3341, 9/30/2025, 01:18:21.612,0.017452,21.117,0.034313,20.881,
3342, 9/30/2025, 01:18:31.627,0.017446,21.12,0.034313,20.88,
3343, 9/30/2025, 01:18:41.648,0.017448,21.112,0.034313,20.883,
3344, 9/30/2025, 01:18:51.675,0.017452,21.122,0.03431,20.885,
3345, 9/30/2025, 01:19:01.677,0.017453,21.126,0.034313,20.89,
3346, 9/30/2025, 01:19:11.707,0.017458,21.126,0.034314,20.888,
3347, 9/30/2025, 01:19:21.722,0.017455,21.124,0.034315,20.885,
3348, 9/30/2025, 01:19:31.724,0.017455,21.139,0.034313,20.883,
3349, 9/30/2025, 01:19:41.743,0.017458,21.127,0.034318,20.88,
3350, 9/30/2025, 01:19:51.767,0.017459,21.136,0.034316,20.881,
3351, 9/30/2025, 01:20:01.783,0.017461,21.138,0.034316,20.879,
3352, 9/30/2025, 01:20:11.783,0.017454,21.137,0.034316,20.878,
3353, 9/30/2025, 01:20:21.798,0.017458,21.13,0.034322,20.873,
3354, 9/30/2025, 01:20:31.821,0.017456,21.139,0.034322,20.868,
3355, 9/30/2025, 01:20:41.830,0.017459,21.136,0.034318,20.857,
3356, 9/30/2025, 01:20:51.858,0.017455,21.137,0.034322,20.839,
3357, 9/30/2025, 01:21:01.858,0.017457,21.133,0.034318,20.832,
3358, 9/30/2025, 01:21:11.872,0.017458,21.131,0.034318,20.828,
3359, 9/30/2025, 01:21:21.892,0.017455,21.137,0.034312,20.84,
3360, 9/30/2025, 01:21:31.912,0.017454,21.134,0.034315,20.837,
3361, 9/30/2025, 01:21:41.933,0.017455,21.13,0.034316,20.853,
3362, 9/30/2025, 01:21:51.940,0.017457,21.129,0.034318,20.854,
3363, 9/30/2025, 01:22:01.949,0.017451,21.124,0.034316,20.868,
3364, 9/30/2025, 01:22:11.977,0.017447,21.126,0.034317,20.871,
3365, 9/30/2025, 01:22:21.994,0.017451,21.123,0.03432,20.873,
3366, 9/30/2025, 01:22:32.025,0.017451,21.125,0.034318,20.876,
3367, 9/30/2025, 01:22:42.030,0.017455,21.125,0.034316,20.877,
3368, 9/30/2025, 01:22:52.056,0.017451,21.125,0.034316,20.879,
3369, 9/30/2025, 01:23:02.059,0.017448,21.129,0.034313,20.88,
3370, 9/30/2025, 01:23:12.071,0.017446,21.128,0.034316,20.879,
3371, 9/30/2025, 01:23:22.083,0.01745,21.129,0.034313,20.882,
3372, 9/30/2025, 01:23:32.109,0.017455,21.129,0.034319,20.884,
3373, 9/30/2025, 01:23:42.135,0.017456,21.135,0.034317,20.882,
3374, 9/30/2025, 01:23:52.135,0.017456,21.134,0.034315,20.88,
3375, 9/30/2025, 01:24:02.157,0.017455,21.133,0.034318,20.881,
3376, 9/30/2025, 01:24:12.183,0.017458,21.136,0.034318,20.879,
3377, 9/30/2025, 01:24:22.202,0.017458,21.135,0.03432,20.879,
3378, 9/30/2025, 01:24:32.210,0.017461,21.144,0.034316,20.877,
3379, 9/30/2025, 01:24:42.236,0.01746,21.136,0.034319,20.876,
3380, 9/30/2025, 01:24:52.239,0.017459,21.149,0.034319,20.868,
3381, 9/30/2025, 01:25:02.248,0.017459,21.14,0.034318,20.859,
3382, 9/30/2025, 01:25:12.259,0.01746,21.131,0.034322,20.847,
3383, 9/30/2025, 01:25:22.279,0.01746,21.132,0.034322,20.833,
3384, 9/30/2025, 01:25:32.301,0.017457,21.133,0.034322,20.819,
3385, 9/30/2025, 01:25:42.323,0.017457,21.136,0.03432,20.816,
3386, 9/30/2025, 01:25:52.348,0.017453,21.129,0.034322,20.824,
3387, 9/30/2025, 01:26:02.378,0.017453,21.127,0.034319,20.826,
3388, 9/30/2025, 01:26:12.383,0.017452,21.117,0.03432,20.835,
3389, 9/30/2025, 01:26:22.413,0.017452,21.123,0.034319,20.84,
3390, 9/30/2025, 01:26:32.421,0.017449,21.12,0.034314,20.85,
3391, 9/30/2025, 01:26:42.440,0.017449,21.124,0.034316,20.857,
3392, 9/30/2025, 01:26:52.457,0.017449,21.125,0.034313,20.869,
3393, 9/30/2025, 01:27:02.458,0.017449,21.125,0.034311,20.872,
3394, 9/30/2025, 01:27:12.473,0.017448,21.127,0.034312,20.878,
3395, 9/30/2025, 01:27:22.498,0.01745,21.121,0.034316,20.879,
3396, 9/30/2025, 01:27:32.502,0.017451,21.121,0.03431,20.879,
3397, 9/30/2025, 01:27:42.515,0.017449,21.123,0.034309,20.879,
3398, 9/30/2025, 01:27:52.533,0.017453,21.124,0.034314,20.882,
3399, 9/30/2025, 01:28:02.546,0.017455,21.126,0.034312,20.879,
3400, 9/30/2025, 01:28:12.557,0.017454,21.126,0.034318,20.88,
3401, 9/30/2025, 01:28:22.575,0.017457,21.131,0.034315,20.881,
3402, 9/30/2025, 01:28:32.586,0.017458,21.127,0.034318,20.881,
3403, 9/30/2025, 01:28:42.601,0.017455,21.142,0.034317,20.878,
3404, 9/30/2025, 01:28:52.623,0.01746,21.13,0.034315,20.879,
3405, 9/30/2025, 01:29:02.627,0.017458,21.13,0.034318,20.875,
3406, 9/30/2025, 01:29:12.651,0.017459,21.129,0.034317,20.872,
3407, 9/30/2025, 01:29:22.656,0.017461,21.14,0.034319,20.861,
3408, 9/30/2025, 01:29:32.671,0.017457,21.135,0.034319,20.85,
3409, 9/30/2025, 01:29:42.701,0.017458,21.138,0.034324,20.838,
3410, 9/30/2025, 01:29:52.729,0.017457,21.13,0.034325,20.823,
3411, 9/30/2025, 01:30:02.731,0.017455,21.125,0.034322,20.821,
3412, 9/30/2025, 01:30:12.742,0.017454,21.134,0.034319,20.815,
3413, 9/30/2025, 01:30:22.748,0.017453,21.133,0.034316,20.815,
3414, 9/30/2025, 01:30:32.750,0.017454,21.133,0.034322,20.821,
3415, 9/30/2025, 01:30:42.763,0.017452,21.13,0.034315,20.824,
3416, 9/30/2025, 01:30:52.786,0.017449,21.129,0.034321,20.837,
3417, 9/30/2025, 01:31:02.797,0.017449,21.125,0.034317,20.844,
3418, 9/30/2025, 01:31:12.805,0.017448,21.111,0.034315,20.851,
3419, 9/30/2025, 01:31:22.809,0.017449,21.124,0.034317,20.864,
3420, 9/30/2025, 01:31:32.817,0.017449,21.117,0.034312,20.869,
3421, 9/30/2025, 01:31:42.822,0.017448,21.134,0.034313,20.875,
3422, 9/30/2025, 01:31:52.833,0.017451,21.126,0.034311,20.876,
3423, 9/30/2025, 01:32:02.860,0.01745,21.121,0.034314,20.879,
3424, 9/30/2025, 01:32:12.881,0.017449,21.128,0.034312,20.879,
3425, 9/30/2025, 01:32:22.897,0.017449,21.12,0.034312,20.88,
3426, 9/30/2025, 01:32:32.901,0.017452,21.121,0.034315,20.88,
3427, 9/30/2025, 01:32:42.904,0.017453,21.125,0.034317,20.879,
3428, 9/30/2025, 01:32:52.933,0.017456,21.13,0.034315,20.878,
3429, 9/30/2025, 01:33:02.948,0.017459,21.134,0.034312,20.878,
3430, 9/30/2025, 01:33:12.968,0.017458,21.129,0.034316,20.878,
3431, 9/30/2025, 01:33:22.970,0.017458,21.131,0.034313,20.873,
3432, 9/30/2025, 01:33:32.987,0.01746,21.135,0.034316,20.869,
3433, 9/30/2025, 01:33:43.003,0.017459,21.137,0.034317,20.853,
3434, 9/30/2025, 01:33:53.012,0.017458,21.138,0.034319,20.842,
3435, 9/30/2025, 01:34:03.028,0.017458,21.137,0.034319,20.824,
3436, 9/30/2025, 01:34:13.052,0.01746,21.139,0.034321,20.813,
3437, 9/30/2025, 01:34:23.056,0.017455,21.131,0.034321,20.813,
3438, 9/30/2025, 01:34:33.069,0.017457,21.135,0.034319,20.812,
3439, 9/30/2025, 01:34:43.085,0.017455,21.134,0.034319,20.808,
3440, 9/30/2025, 01:34:53.086,0.017451,21.127,0.034324,20.808,
3441, 9/30/2025, 01:35:03.102,0.017453,21.124,0.03432,20.811,
3442, 9/30/2025, 01:35:13.103,0.01745,21.118,0.034322,20.811,
3443, 9/30/2025, 01:35:23.119,0.01745,21.12,0.034317,20.823,
3444, 9/30/2025, 01:35:33.131,0.017454,21.121,0.034318,20.825,
3445, 9/30/2025, 01:35:43.152,0.017448,21.118,0.034313,20.842,
3446, 9/30/2025, 01:35:53.171,0.017449,21.122,0.034315,20.845,
3447, 9/30/2025, 01:36:03.192,0.017455,21.116,0.034319,20.857,
3448, 9/30/2025, 01:36:13.197,0.017448,21.125,0.034315,20.863,
3449, 9/30/2025, 01:36:23.227,0.017449,21.117,0.034313,20.871,
3450, 9/30/2025, 01:36:33.242,0.01745,21.123,0.034312,20.875,
3451, 9/30/2025, 01:36:43.256,0.017449,21.117,0.034309,20.878,
3452, 9/30/2025, 01:36:53.276,0.01745,21.123,0.034314,20.879,
3453, 9/30/2025, 01:37:03.293,0.017453,21.128,0.034313,20.878,
3454, 9/30/2025, 01:37:13.324,0.017454,21.127,0.034316,20.878,
3455, 9/30/2025, 01:37:23.333,0.017456,21.127,0.034317,20.878,
3456, 9/30/2025, 01:37:33.339,0.017453,21.142,0.034318,20.879,
3457, 9/30/2025, 01:37:43.348,0.017456,21.137,0.03432,20.877,
3458, 9/30/2025, 01:37:53.364,0.017457,21.136,0.034321,20.87,
3459, 9/30/2025, 01:38:03.381,0.017457,21.128,0.034317,20.867,
3460, 9/30/2025, 01:38:13.404,0.017456,21.135,0.034317,20.854,
3461, 9/30/2025, 01:38:23.421,0.017459,21.129,0.034323,20.84,
3462, 9/30/2025, 01:38:33.442,0.01745,21.131,0.034318,20.826,
3463, 9/30/2025, 01:38:43.471,0.017455,21.122,0.034318,20.815,
3464, 9/30/2025, 01:38:53.492,0.017455,21.124,0.034318,20.811,
3465, 9/30/2025, 01:39:03.502,0.017455,21.124,0.034319,20.807,
3466, 9/30/2025, 01:39:13.503,0.017449,21.122,0.034315,20.808,
3467, 9/30/2025, 01:39:23.527,0.017454,21.12,0.034318,20.808,
3468, 9/30/2025, 01:39:33.555,0.017447,21.122,0.034314,20.807,
3469, 9/30/2025, 01:39:43.582,0.01745,21.125,0.034318,20.811,
3470, 9/30/2025, 01:39:53.596,0.017448,21.117,0.034317,20.82,
3471, 9/30/2025, 01:40:03.598,0.017448,21.121,0.034313,20.823,
3472, 9/30/2025, 01:40:13.607,0.017445,21.114,0.034315,20.833,
3473, 9/30/2025, 01:40:23.610,0.017446,21.115,0.034312,20.84,
3474, 9/30/2025, 01:40:33.615,0.017445,21.115,0.034311,20.853,
3475, 9/30/2025, 01:40:43.632,0.017446,21.111,0.034312,20.865,
3476, 9/30/2025, 01:40:53.653,0.017446,21.108,0.034311,20.87,
3477, 9/30/2025, 01:41:03.680,0.017443,21.112,0.034309,20.87,
3478, 9/30/2025, 01:41:13.688,0.017445,21.108,0.034312,20.877,
3479, 9/30/2025, 01:41:23.689,0.017446,21.115,0.034307,20.878,
3480, 9/30/2025, 01:41:33.695,0.017449,21.107,0.034307,20.878,
3481, 9/30/2025, 01:41:43.724,0.017451,21.113,0.034313,20.878,
3482, 9/30/2025, 01:41:53.744,0.017451,21.118,0.034311,20.879,
3483, 9/30/2025, 01:42:03.766,0.017453,21.117,0.034312,20.877,
3484, 9/30/2025, 01:42:13.771,0.017455,21.12,0.034313,20.871,
3485, 9/30/2025, 01:42:23.786,0.017458,21.12,0.034319,20.861,
3486, 9/30/2025, 01:42:33.792,0.017457,21.129,0.034315,20.853,
3487, 9/30/2025, 01:42:43.805,0.017457,21.12,0.034318,20.837,
